Designation (and name),Prov.Des.,q,Q,H,Epoch,M,Peri.,Node,Incl.,e,a,Opps.,Ref.,Discovery date,site,discoverer(s)
,2001 KH76,40.568,51.806,6.8,20160113,308.6,68.7,261.6,3.2,0.122,46.187,4,MPO 157350,5/22/2001,807,M. W. Buie
,2001 KF76,43.444,45.47,7.2,20160113,290.6,281.9,50.9,3.2,0.023,44.457,4,MPO 157350,5/22/2001,807,M. W. Buie
,2001 HY65,38.06,48.834,6.4,20160113,49.9,316.6,188.1,17.1,0.124,43.447,6,MPO 206046,4/26/2001,568,"K. J. Meech, M. W. Buie"
,2001 HA59,41.815,45.923,6.5,20160113,138,303.4,149.2,1,0.047,43.869,2,MPO 100023,4/26/2001,809,"O. R. Hainaut, A. C. Delsa"
,2001 HZ58,41.297,44.502,6.4,20160113,115.9,26.6,88.6,2.9,0.037,42.899,4,MPO 342204,4/26/2001,809,"O. R. Hainaut, A. C. Delsa"
,2001 FK193,41.458,46.928,6.8,20160113,69.7,59.1,89.9,3.5,0.062,44.193,5,MPO 342203,3/25/2001,695,M. W. Buie
,2001 FJ193,36.179,42.516,9.3,20010312,359.9,55.4,128.1,1.1,0.081,39.348,( 1d),MPO 20839,3/27/2001,695,"R. L. Allen, G. Bernstein,"
,2001 FH193,40.638,48.728,9.1,20010312,360,5.8,177.7,8.6,0.091,44.683,( 1d),MPO 20839,3/27/2001,695,"R. L. Allen, G. Bernstein,"
,2001 FG193,41.45,51.553,8.5,20010312,360,158.6,24.9,3.3,0.109,46.502,( 1d),MPO 20839,3/27/2001,695,"R. L. Allen, G. Bernstein,"
,2001 FF193,44.732,44.732,7.7,20010312,0,13.4,170,1.9,0,44.732,( 1d),MPO 20839,3/27/2001,695,"R. L. Allen, G. Bernstein,"
,2001 FE193,40.979,53.027,7.2,20160113,54.3,341.1,154.8,2.8,0.128,47.003,5,MPO 342203,3/27/2001,695,"R. L. Allen, G. Bernstein,"
,2001 FD193,44.789,44.789,8.1,20010312,0,7.9,176,12.5,0,44.789,( 1d),MPO 20839,3/27/2001,695,"R. L. Allen, G. Bernstein,"
,2001 FC193,46.499,46.499,8.6,20010312,0,30.6,153.1,2.8,0,46.499,( 1d),MPO 20839,3/27/2001,695,"R. L. Allen, G. Bernstein,"
,2001 FV185,34.442,44.317,7.7,20010421,0.1,171.6,13.1,24.2,0.125,39.379,( 57d),MPO 14427,3/26/2001,695,M. W. Buie
,2001 FU185,34.857,43.865,9,20010421,0.1,351.9,192.3,24.6,0.114,39.361,( 57d),MPO 14427,3/26/2001,695,M. W. Buie
,2001 FT185,42.25,52.597,7.8,20160113,45.4,147.1,16.8,19.5,0.109,47.424,3,MPO 60743,3/26/2001,695,M. W. Buie
,2001 FS185,41.427,45.074,7.7,20010421,0.1,109.6,97.4,4.6,0.042,43.251,( 57d),MPO 14427,3/26/2001,695,M. W. Buie
,2001 FQ185,36.754,59.335,7.2,20160113,6.8,68.5,135.1,3.2,0.235,48.045,6,MPO 140092,3/26/2001,695,M. W. Buie
,2001 FL185,40.85,48.02,7.1,20160113,29.2,71,75.6,3.6,0.081,44.435,6,MPO 339367,3/26/2001,695,M. W. Buie
,2001 FK185,41.545,45.41,7.3,20160113,355,168.3,56.8,1.2,0.044,43.477,9,MPO 349201,3/25/2001,695,M. W. Buie
,2001 FC185,38.563,47.329,8.1,20010312,359.9,4.7,150.1,20,0.102,42.946,( 1d),MPO 13848,3/27/2001,695,"R. L. Allen, G. Bernstein,"
,2001 FB185,39.418,46.934,10.4,20010312,359.9,26.3,127.9,4.3,0.087,43.176,( 1d),MPO 13848,3/27/2001,695,"R. L. Allen, G. Bernstein,"
,2001 FU172,28.807,50.316,8.4,20160113,43.9,134.8,32.4,24.7,0.272,39.562,4,MPO 339367,3/22/2001,695,B. Gladman
,2001 ES24,42.278,46.905,7.4,20160113,158.5,263.8,111.6,4,0.052,44.591,3,MPO 339367,3/1/2001,809,"O. R. Hainaut, A. C. Delsa"
,2001 DV108,33.899,58.855,8.2,20160113,327.8,253,338.4,4.7,0.269,46.377,2,MPO 29689,2/22/2001,568,"D. Kinoshita, J. Watanabe,"
,2001 DU108,42.835,47.228,8.5,20010220,360,170.5,75.7,3.3,0.049,45.032,( 3d),MPO 27766,2/22/2001,568,"D. Kinoshita, J. Watanabe,"
,2001 DT108,32.063,46.942,9.5,20010220,360,337.7,176,1.9,0.188,39.502,( 3d),MPO 25897,2/25/2001,568,"D. Kinoshita, J. Watanabe,"
,2001 DS108,45.869,45.869,8,20010220,0,347.3,166.4,3,0,45.869,( 3d),MPO 25897,2/22/2001,568,"D. Kinoshita, J. Watanabe,"
,2001 DQ108,45.419,45.419,8.6,20010220,0,181.7,331.8,2.9,0,45.419,( 3d),MPO 23618,2/22/2001,568,"D. Kinoshita, J. Watanabe,"
,2001 DP108,27.355,51.562,10,20010220,311.8,121.3,113.4,1.3,0.307,39.459,( 3d),MPO 20837,2/22/2001,568,"D. Kinoshita, J. Watanabe,"
,2001 DO108,42.95,42.95,8.4,20010220,0,5,148.7,2.6,0,42.95,( 3d),MPO 20837,2/22/2001,568,"D. Kinoshita, J. Watanabe,"
,2001 DN108,45.463,45.463,7.8,20010220,0,176.3,337.1,8.3,0,45.463,( 3d),MPO 20837,2/22/2001,568,"D. Kinoshita, J. Watanabe,"
,2001 DM108,45.437,45.437,7.3,20010220,0,2.3,151.2,2.9,0,45.437,( 3d),MPO 20837,2/22/2001,568,"D. Kinoshita, J. Watanabe,"
,2001 DS106,42.571,42.571,8.3,20010220,0,357.2,156.2,6.3,0,42.571,( 3d),MPO 13818,2/22/2001,568,"D. Kinoshita, J. Watanabe,"
,2001 DR106,44.465,44.465,8.3,20010220,0,1.5,151.6,1.5,0,44.465,( 3d),MPO 13818,2/22/2001,568,"D. Kinoshita, J. Watanabe,"
,2001 DD106,39.969,48.707,7.2,20160113,45,4.7,123.5,1.8,0.099,44.338,5,MPO 339367,2/28/2001,809,"O. R. Hainaut, A. C. Delsa"
,2001 DC106,40.383,46.861,6.3,20010220,0,38.7,121.6,1.9,0.074,43.622,( 1d),MPO 13818,2/28/2001,809,"O. R. Hainaut, A. C. Delsa"
,2001 DB106,42.086,44.729,6.5,20160113,163.2,242.9,130,3.8,0.03,43.408,4,MPO 339367,2/28/2001,809,"O. R. Hainaut, A. C. Delsa"
,2000 YY142,40.451,49.348,7.3,20001222,360,13.8,122,2.4,0.099,44.9,( 1d),MPO 16091,12/23/2000,568,C. Veillet
,2000 YQ142,28.335,50.685,7.6,20001222,307.9,90.6,33.6,23.8,0.283,39.51,( 2d),MPO 13803,12/22/2000,568,C. Veillet
,2000 YB29,27.174,51.616,7.9,20001222,50.3,356.7,283.7,7.7,0.31,39.395,( 11d),MPO 8577,12/22/2000,568,C. Veillet
,2000 YH2,27.433,51.336,8,20160113,2.5,233.1,219.5,12.9,0.303,39.384,5,MPO 230180,12/17/2000,695,"M. J. Holman, B. Gladman,"
,2000 YG2,39.173,46.472,7.7,20001202,359.9,181.8,235.9,24.7,0.085,42.823,( 1d),MPO 8572,12/17/2000,695,"M. J. Holman, B. Gladman,"
,2000 YF2,42.079,49.119,7,20160113,265.4,95.9,81.3,2,0.077,45.599,4,MPO 157348,12/17/2000,695,"M. J. Holman, B. Gladman,"
,2000 YE2,38.111,58.002,8.4,20160113,346.7,236.7,224.7,3.8,0.207,48.057,4,MPO 315179,12/17/2000,695,"M. J. Holman, B. Gladman,"
,2000 YD2,38.501,47.372,7.9,20001202,359.9,349.7,65.3,21.5,0.103,42.937,( 1d),MPO 8571,12/17/2000,695,"M. J. Holman, B. Gladman,"
,2000 YB2,37.696,39.85,6.7,20160113,95.3,205.1,135.7,3.8,0.028,38.773,6,MPO 339367,12/16/2000,695,"M. J. Holman, B. Gladman,"
,2000 YA2,41.507,46.64,7,20160113,112,166.8,147.2,1.9,0.058,44.073,5,MPO 281844,12/17/2000,695,"M. J. Holman, B. Gladman,"
,2000 YZ1,38.772,50.213,7.9,20160113,318.8,33.1,95.8,5.5,0.129,44.493,2,MPO 19910,12/17/2000,695,"M. J. Holman, B. Gladman,"
,2000 YX1,42.332,48.845,6.9,20160113,30.5,335.4,65.1,4.6,0.071,45.588,4,MPO 157348,12/16/2000,695,"M. J. Holman, B. Gladman,"
,2000 YW1,42.92,42.92,7,20001202,0,327.7,87.2,1.2,0,42.92,( 2d),MPO 8571,12/16/2000,695,"M. J. Holman, B. Gladman,"
,2000 YV1,42.297,45.436,7.2,20160113,227.7,17.5,190,0.8,0.036,43.867,4,MPO 315179,12/16/2000,695,"M. J. Holman, B. Gladman,"
,2000 WO183,41.26,46.431,7.6,20160113,49.4,269.5,120.5,2.4,0.059,43.845,4,MPO 315179,11/26/2000,809,"O. R. Hainaut, C. E. Delah"
,2000 WN183,39.582,50.035,7,20160113,293.1,65.7,96.7,4,0.117,44.808,2,MPO 107894,11/26/2000,809,"O. R. Hainaut, C. E. Delah"
,2000 WM183,39.785,50.147,7.2,20160113,216.5,147.9,81.2,7.4,0.115,44.966,4,MPO 357106,11/26/2000,809,"O. R. Hainaut, C. E. Delah"
,2000 WL183,40.735,46.398,7.6,20160113,145.3,198,93.7,4.3,0.065,43.567,3,MPO 114608,11/26/2000,809,"O. R. Hainaut, C. E. Delah"
,2000 WT169,44.569,45.331,6.1,20160113,102.7,232.1,110.6,1.7,0.008,44.95,7,MPO 322106,11/23/2000,568,"D. C. Jewitt, S. S. Sheppa"
,2000 WX12,37.751,49.793,7.6,20001202,0,345.8,70.5,11.8,0.138,43.772,( 24d),MPO 8538,11/24/2000,809,"B. Gladman, J.-M. Petit"
,2000 WV12,41.739,45.233,7.1,20160113,178.5,139.4,116,2.2,0.04,43.486,3,MPO 38287,11/24/2000,809,"B. Gladman, J.-M. Petit"
,2000 SY370,41.437,45.681,7.9,20160113,126.2,281.6,270.3,1.8,0.049,43.559,4,MPO 41675,9/23/2000,568,"B. Gladman, J. J. Kavelaar"
,2000 SX370,45.043,45.043,8.2,20000913,0,3.3,300.8,18.4,0,45.043,( 1d),MPO 16089,9/23/2000,568,"B. Gladman, J. J. Kavelaar"
,2000 SW370,40.061,47.549,8.5,20000913,360,183.6,134.1,5.6,0.085,43.805,( 1d),MPO 16089,9/23/2000,568,"B. Gladman, J. J. Kavelaar"
,2000 ST331,37.557,46.88,8.7,20160113,10.6,327.3,102.7,3.4,0.11,42.218,2,MPO 22669,9/23/2000,568,B. Gladman
,2000 SP331,38.567,47.458,8.1,20000913,360,293.7,125.7,2.9,0.103,43.013,( 1d),MPO 6409,9/23/2000,568,B. Gladman
,2000 SO331,40.1,46.224,8.3,20000913,360,247.7,172.7,2.3,0.071,43.162,( 1d),MPO 6409,9/23/2000,568,B. Gladman
,2000 SL331,41.831,41.831,8.2,20000913,0,273.1,146.2,2.6,0,41.831,( 1d),MPO 6409,9/23/2000,568,B. Gladman
,2000 SK331,38.999,51.376,7.9,20160113,282.9,65.5,105.4,2.8,0.137,45.188,2,MPO 22669,9/23/2000,568,B. Gladman
,2000 SJ331,41.422,41.422,8.3,20000913,0,304.8,113.6,2.5,0,41.422,( 1d),MPO 6409,9/23/2000,568,B. Gladman
,2000 SH331,44.756,44.756,7.7,20000913,0,296,122.3,2.9,0,44.756,( 1d),MPO 6409,9/23/2000,568,B. Gladman
,2000 SG331,44.158,44.158,7.8,20000913,0,294.5,125.9,2.4,0,44.158,( 1d),MPO 6409,9/23/2000,568,B. Gladman
,2000 SF331,44.02,44.02,7.4,20001023,0.1,327.7,91.7,4.1,0,44.02,( 65d),MPO 8510,9/23/2000,568,B. Gladman
,2000 SE331,43.525,43.525,7.9,20000913,0,202.9,216.5,5.2,0,43.525,( 1d),MPO 6409,9/23/2000,568,B. Gladman
,2000 SD331,43.688,43.688,7.5,20000913,0,294.3,124.8,2.6,0,43.688,( 1d),MPO 6409,9/23/2000,568,B. Gladman
,2000 SC331,46.48,46.48,7.9,20000913,359.7,196.9,223.1,8.8,0,46.48,( 1d),MPO 6409,9/23/2000,568,B. Gladman
,2000 SB331,46.379,46.379,7.7,20000913,0,336.7,82.1,6.3,0,46.379,( 1d),MPO 6409,9/23/2000,568,B. Gladman
,2000 QO252,38.883,52.228,7,20000804,0,9.1,327.5,13.1,0.146,45.556,( 29d),MPO 41668,8/28/2000,807,M. W. Buie
,2000 QN252,36.507,36.507,7.7,20000804,0,54.8,263.8,1.5,0,36.507,( 28d),MPO 41668,8/28/2000,807,M. W. Buie
,2000 QL252,37.402,41.916,7.2,20000804,0,173.2,162,25.3,0.057,39.659,( 27d),MPO 41668,8/27/2000,807,M. W. Buie
,2000 QK252,36.274,54.02,6.3,20000804,180,347.5,141.4,7.8,0.197,45.147,( 27d),MPO 41668,8/27/2000,807,M. W. Buie
,2000 QJ252,37.9,48.574,7.6,20000804,0,351.7,344.3,11.6,0.123,43.237,( 24d),MPO 41668,8/25/2000,807,M. W. Buie
,2000 QN251,36.964,47.03,7.3,20160113,16.3,317.3,42.6,0.3,0.12,41.997,6,MPO 306931,8/26/2000,807,M. W. Buie
,2000 QL251,37.4,57.657,6.8,20160113,34.9,98.5,223.3,3.7,0.213,47.529,8,MPO 339367,8/25/2000,807,M. W. Buie
,2000 QA243,43.27,43.27,7.1,20000824,0,116.2,234.7,1.6,0,43.27,( 1d),MPO 6314,8/25/2000,807,"R. L. Millis, L. H. Wasser"
,2000 QL226,30.887,47.666,8.4,20000824,67.2,78.4,168.8,2.2,0.214,39.277,( 1d),MPO 4010,8/29/2000,809,"O. R. Hainaut, C. E. Delah"
,2000 QJ226,34.908,43.879,8.1,20000824,65.8,106.6,153.5,9.5,0.114,39.394,( 1d),MPO 4010,8/29/2000,809,"O. R. Hainaut, C. E. Delah"
,2000 QH226,33.106,46.14,9.1,20000824,360,346.2,352.3,2.5,0.164,39.623,( 5d),MPO 41668,8/29/2000,809,"O. R. Hainaut, C. E. Delah"
,2000 QG226,34.466,44.348,7.7,20000824,84,107.4,132.4,2,0.125,39.407,( 5d),MPO 6313,8/29/2000,809,"O. R. Hainaut, C. E. Delah"
,2000 QF226,46.499,46.499,8.3,20000824,0,296.9,41,2.3,0,46.499,( 1d),MPO 4010,8/29/2000,809,"O. R. Hainaut, C. E. Delah"
,2000 QE226,40.138,47.506,6.1,20160113,248.5,357.4,118.6,1.2,0.084,43.822,4,MPO 230179,8/29/2000,809,"O. R. Hainaut, C. E. Delah"
,2000 QD226,41.171,41.171,7.3,20000824,0,3.8,334.7,2.2,0,41.171,( 1d),MPO 4009,8/29/2000,809,"O. R. Hainaut, C. E. Delah"
,2000 QC226,41.734,46.102,6.6,20160113,51.1,203,99.8,2.7,0.05,43.918,5,MPO 186857,8/29/2000,809,"O. R. Hainaut, C. E. Delah"
,2000 QB226,45.644,45.644,6.6,20000824,0,331.7,6,3.5,0,45.644,( 1d),MPO 4009,8/29/2000,809,"O. R. Hainaut, C. E. Delah"
,2000 PR30,39.168,45.485,8.1,20000804,0,347.8,315.9,0.7,0.075,42.327,( 1d),MPO 4979,8/7/2000,809,"B. Gladman, J.-M. Petit"
,2000 PQ30,41.639,41.639,8.3,20000804,0,280.3,39.1,0.8,0,41.639,( 5d),MPO 4979,8/3/2000,809,J.-M. Petit
,2000 PN30,40.082,49.202,8.1,20160113,41.5,273.2,15.8,1.5,0.102,44.642,4,MPO 241839,8/5/2000,568,M. J. Holman
,2000 PM30,41.151,46.532,7.9,20160113,139,62,129.8,2.3,0.061,43.842,4,MPO 33880,8/5/2000,568,M. J. Holman
,2000 PL30,31.612,52.252,7.5,20160113,251.4,139.6,326.1,5.9,0.246,41.932,3,MPO 50480,8/5/2000,568,M. J. Holman
,2000 PG30,40.262,49.692,7.7,20160113,264.2,298.7,130.2,4.6,0.105,44.977,4,MPO 33880,8/5/2000,568,M. J. Holman
,2000 PD30,45.33,47.342,7,20160113,64.5,297.3,330.6,4.6,0.022,46.336,7,MPO 331226,8/5/2000,568,M. J. Holman
,2000 PC30,41.471,44.33,7.6,20160113,137.8,124.1,71.7,1.3,0.033,42.901,4,MPO 87390,8/5/2000,568,M. J. Holman
,2000 PB30,42.498,42.498,8.1,20000804,0,185.7,131,7.9,0,42.498,( 1d),MPO 3965,8/5/2000,568,M. J. Holman
,2000 PA30,40.439,53.253,8,20160113,67,289.4,324.8,0.4,0.137,46.846,4,MPO 311247,8/5/2000,568,M. J. Holman
,2000 PZ29,44.9,44.9,7.5,20000804,0,358.9,319.1,13.8,0,44.9,( 1d),MPO 3965,8/5/2000,568,M. J. Holman
,2000 PY29,41.386,46.762,7.3,20160113,169.6,120,44.9,0.8,0.061,44.074,4,MPO 241839,8/5/2000,568,M. J. Holman
,2000 PX29,40.092,44.781,7.6,20160113,283.3,273.5,135.4,6.4,0.055,42.436,4,MPO 157344,8/5/2000,568,M. J. Holman
,2000 PW29,41.338,46.734,8.3,20160113,86.3,83.6,148,1.8,0.061,44.036,3,MPO 230179,8/5/2000,568,M. J. Holman
,2000 PU29,41.673,42.932,8.1,20160113,339.5,118.7,227.1,0.7,0.015,42.302,3,MPO 15818,8/5/2000,568,M. J. Holman
,2000 OU69,41.061,45.01,6.6,20160113,13.4,228.7,77.2,4.4,0.046,43.036,5,MPO 264918,7/29/2000,807,M. W. Buie
,2000 OP67,35.25,51.75,7.6,20160113,65.2,76.6,182.5,0.8,0.19,43.5,7,MPO 331226,7/31/2000,807,"M. W. Buie, S. D. Kern"
,2000 ON67,41.352,44.27,6.5,20160113,186.7,110.7,57.9,3.1,0.034,42.811,5,MPO 326940,7/31/2000,807,"M. W. Buie, S. D. Kern"
,2000 OH67,43.213,44.762,6.6,20160113,70.3,187.9,77.8,5.6,0.018,43.988,6,MPO 181618,7/29/2000,807,"M. W. Buie, S. D. Kern"
,2000 OB51,36.493,38.854,7.9,20160113,8.3,205.4,126.9,4.5,0.031,37.674,4,MPO 198857,7/25/2000,809,"B. Gladman, J.-M. Petit"
,2000 KL4,36.349,40.934,7.7,20160113,253,229.1,147.8,21.3,0.059,38.641,4,MPO 140087,5/28/2000,695,"M. J. Holman, B. Gladman,"
,2000 KK4,37.94,44.73,6.1,20160113,165.5,305.3,145.9,19.1,0.082,41.335,4,MPO 120734,5/26/2000,695,"M. J. Holman, B. Gladman,"
,2000 JH81,46.23,46.23,8.8,20000426,0,0.2,223.1,10.8,0,46.23,( 2d),MPO 1652,5/6/2000,809,"O. R. Hainaut, C. E. Delah"
,2000 JF81,41.585,50.943,7.2,20160113,306.3,126.5,179.7,1.7,0.101,46.264,5,MPO 331226,5/6/2000,809,"O. R. Hainaut, C. E. Delah"
,2000 GM147,31.996,47.168,7.9,20000406,293,173.8,96.1,18.1,0.192,39.582,( 33d),MPO 1618,4/3/2000,568,"C. A. Trujillo, S. S. Shep"
,2000 GL147,31.39,47.277,8.9,20000317,299.5,262.2,25.5,12.9,0.202,39.334,( 5d),MPO 778,4/2/2000,568,"D. C. Jewitt, C. A. Trujil"
,2000 GF147,40.284,43.878,8.2,20000406,0,179.6,27.1,4.6,0.043,42.081,( 1d),MPO 778,4/5/2000,568,"C. A. Trujillo, S. S. Shep"
,2000 GZ146,43.878,43.878,7.8,20000317,0,357.4,215.7,2,0,43.878,( 2d),MPC 40530,4/3/2000,568,"C. A. Trujillo, S. S. Shep"
,2000 GY146,43.549,44.891,7.9,20160113,182.2,12.7,13.5,2.7,0.015,44.22,4,MPO 339367,4/3/2000,568,"C. A. Trujillo, S. S. Shep"
,2000 GX146,44.011,44.694,7.8,20160113,188.9,34.5,344.9,0.7,0.008,44.353,5,MPO 339367,4/3/2000,568,"C. A. Trujillo, S. S. Shep"
,2000 GW146,41.205,41.205,8.1,20000317,0,180,8.9,29,0,41.205,( 1d),MPC 40530,4/3/2000,568,"C. A. Trujillo, S. S. Shep"
,2000 GV146,41.107,47.405,7.6,20160113,52,67.3,99.9,3.7,0.071,44.256,3,MPO 30354,4/2/2000,568,"D. C. Jewitt, C. A. Trujil"
,2000 FY53,29.114,49.485,8.9,20000317,297.9,269.5,28.7,18.4,0.259,39.299,( 6d),MPO 749,3/31/2000,568,"C. A. Trujillo, S. S. Shep"
,2000 FX53,37.886,49.837,8.2,20160113,355.6,34.5,175.1,4.7,0.136,43.862,6,MPO 339366,3/31/2000,568,"C. A. Trujillo, S. S. Shep"
,2000 FW53,40.276,54.123,7.2,20000317,179.1,337,50.3,6.7,0.147,47.2,( 6d),MPO 749,3/31/2000,568,"D. C. Jewitt, C. A. Trujil"
,2000 FV53,32.775,45.954,8.3,20160113,28.7,350.8,207.5,17.3,0.167,39.365,5,MPO 331226,3/31/2000,568,"C. A. Trujillo, S. S. Shep"
,2000 FU53,39.198,45.587,8.5,20000406,12.1,160.8,32,5.3,0.075,42.392,( 37d),MPO 1591,3/31/2000,568,"S. S. Sheppard, D. C. Jewi"
,2000 FT53,38.251,52.365,8.3,20160113,329.6,243.2,35.3,12,0.156,45.308,5,MPO 342203,3/31/2000,568,"D. C. Jewitt, C. A. Trujil"
,2000 FS53,41.564,44.952,7.8,20160113,62.6,134.9,26,2.1,0.039,43.258,5,MPO 361092,3/31/2000,568,"S. S. Sheppard, D. C. Jewi"
,2000 FR53,40.792,48.659,7.6,20160113,85.3,91.5,39.4,2.5,0.088,44.725,4,MPO 273864,3/31/2000,568,"S. S. Sheppard, D. C. Jewi"
,2000 FH8,42.558,44.95,7.1,20160113,169.2,26.2,8.8,2.1,0.027,43.754,4,MPO 339366,3/29/2000,568,"J. J. Kavelaars, B. Gladma"
,2000 FG8,41.133,47.228,7.7,20160113,294.5,118.9,159.6,1.1,0.069,44.181,5,MPO 339366,3/29/2000,568,"J. J. Kavelaars, B. Gladma"
,2000 FF8,40.959,49.799,7.7,20160113,288.5,108.3,178.3,4.4,0.097,45.379,4,MPO 273864,3/29/2000,568,"J. J. Kavelaars, B. Gladma"
,2000 FC8,41.641,46.763,8,20160113,204.6,28.1,332.5,0.7,0.058,44.202,4,MPO 339366,3/27/2000,568,"J. J. Kavelaars, B. Gladma"
,2000 FB8,27.883,51.101,8.2,20160113,104.7,68.2,1.7,4.6,0.294,39.492,4,MPO 339366,3/27/2000,568,"J. J. Kavelaars, B. Gladma"
,2000 FA8,42.677,45.744,7.5,20160113,351.1,2.1,212.7,0.8,0.035,44.21,4,MPO 273864,3/27/2000,568,"J. J. Kavelaars, B. Gladma"
,2000 CQ114,41.188,51.608,7,20160113,87.5,35.1,38.5,2.7,0.112,46.398,5,MPO 339366,2/6/2000,695,M. W. Buie
,2000 CP114,32.936,46.017,8,20000226,87,260.1,127,31,0.166,39.476,( 53d),MPO 710,2/6/2000,695,M. W. Buie
,2000 CO114,43.317,48.969,6.9,20000226,180.1,352,333.2,32.5,0.061,46.143,( 54d),MPO 710,2/5/2000,695,M. W. Buie
,2000 CN114,42.463,45.929,7.1,20160113,105.5,324.9,82.5,1.6,0.039,44.196,4,MPO 273864,2/5/2000,695,M. W. Buie
,2000 CY105,41.375,49.69,6.6,20000206,180.1,175.8,132.8,10,0.091,45.533,( 21d),MPC 40459,2/5/2000,695,M. W. Buie
,2000 CS105,38.302,51.125,7.3,20000206,360,141.3,19,5,0.143,44.713,( 24d),MPC 39601,2/6/2000,695,M. W. Buie
,2000 CO105,40.516,54.014,5.9,20160113,117.9,56.8,307.2,19.2,0.143,47.265,9,MPO 326940,2/5/2000,695,M. W. Buie
,2000 CN105,40.638,49.01,5.2,20160113,116.7,12.1,29,3.4,0.093,44.824,10,MPO 326940,2/6/2000,695,M. W. Buie
,2000 CL105,41.476,45.063,6.9,20160113,205.6,195.8,113.6,4.2,0.041,43.27,6,MPO 273864,2/6/2000,695,M. W. Buie
,2000 CK105,30.6,48.602,6.1,20160113,192.4,351.9,326.5,8.1,0.227,39.601,6,MPO 339366,2/6/2000,695,M. W. Buie
,2000 CJ105,39.876,48.938,5.9,20160113,149.4,229.3,154.1,11.6,0.102,44.407,6,MPO 339366,2/5/2000,695,M. W. Buie
,2000 CG105,44.756,48.449,6.6,20160113,101.9,91.2,314,27.9,0.04,46.602,4,MPO 260733,2/5/2000,695,M. W. Buie
,2000 CF105,42.306,45.925,7.1,20160113,21.7,61.5,57,0.5,0.041,44.115,5,MPO 260733,2/5/2000,695,M. W. Buie
,2000 CE105,41.44,46.764,7.2,20160113,19.8,30.9,76.8,0.5,0.06,44.102,4,MPO 273864,2/5/2000,695,M. W. Buie
,2000 CQ104,28.31,45.387,8,20160113,94.2,71.7,341.8,13.5,0.232,36.848,6,MPO 273864,2/6/2000,695,M. W. Buie
,2000 CP104,40.16,48.932,6.5,20160113,262.7,144.8,130.5,9.5,0.098,44.546,4,MPO 273864,2/6/2000,695,M. W. Buie
,2000 CN104,42.927,42.927,6.9,20000206,0,0.3,150.5,31.5,0,42.927,( 25d),MPC 39601,2/5/2000,695,M. W. Buie
,2000 CM104,42.585,42.585,7.5,20000206,0,1.7,149,0.9,0,42.585,( 22d),MPC 39601,2/5/2000,695,M. W. Buie
,2000 CL104,41.229,48.211,6.3,20160113,68.5,313.1,140.8,1.2,0.078,44.72,5,MPO 117907,2/5/2000,695,M. W. Buie
,2000 AF255,36.581,61.056,5.8,20160113,278.2,198.3,23.8,30.9,0.251,48.818,5,MPO 339366,1/6/2000,568,"J. J. Kavelaars, A. Morbid"
,2000 AE255,41.302,46.801,8.3,19991228,0,56.6,43.8,35.9,0.062,44.051,( 1d),MPO 4952,1/6/2000,568,"J. J. Kavelaars, A. Morbid"
,2000 AD255,40.387,43.961,8.9,19991228,0,320.4,113.6,33,0.042,42.174,( 1d),MPO 4952,1/1/2000,568,"J. J. Kavelaars, A. Morbid"
,2000 AC255,39.331,54.283,8.9,19991228,181.1,141.4,111,34.8,0.16,46.807,( 1d),MPO 4952,1/1/2000,568,"J. J. Kavelaars, A. Morbid"
,2000 AB255,38.783,47.385,8.9,19991228,0,279,159,20.4,0.1,43.084,( 1d),MPO 4952,1/1/2000,568,"J. J. Kavelaars, A. Morbid"
,1999 XY143,39.729,46.441,6.2,20160113,113.1,80.4,255.4,7.2,0.078,43.085,6,MPO 357106,12/14/1999,696,C. W. Hergenrother
,1999 TR11,29.803,49.159,8.4,20160113,30.7,347.7,54.8,17.2,0.245,39.481,2,MPO 70227,10/9/1999,568,S. S. Sheppard
,1999 SA28,31.977,46.491,7.3,19990830,359.9,73.9,262.7,11.1,0.185,39.234,( 1d),MPO 14375,9/16/1999,568,"D. Milisavljevic, J. J. Ka"
,1999 RK257,40.962,45.431,8.3,19990830,360,144.9,190.6,17.9,0.052,43.196,( 1d),MPO 14375,9/12/1999,568,"D. Milisavljevic, J. J. Ka"
,1999 RC216,40.82,47.985,7.3,19991009,180.1,344.3,190.5,0.6,0.081,44.403,( 62d),MPC 39551,9/8/1999,568,"D. C. Jewitt, J. X. Luu, C"
,1999 RX215,40.202,53.231,7.6,20160113,48.1,184.7,99.3,0.9,0.139,46.717,4,MPO 315178,9/8/1999,568,"D. C. Jewitt, C. A. Trujil"
,1999 RW215,30.611,41.99,8,20160113,335.7,189,252.9,10.6,0.157,36.301,4,MPO 285651,9/7/1999,568,"J. X. Luu, D. C. Jewitt, C"
,1999 RV215,36.475,52.542,8.4,20160113,18.9,26.3,351.9,22,0.18,44.509,3,MPO 315178,9/7/1999,568,"J. X. Luu, D. C. Jewitt, C"
,1999 RT215,43.089,43.089,7.1,19991009,0,179.8,192.9,21.9,0,43.089,( 63d),MPC 38805,9/7/1999,568,"C. A. Trujillo, J. X. Luu,"
,1999 RR215,39.639,48.261,8.1,20160113,52.5,146.7,186,1.2,0.098,43.95,2,MPO 68550,9/7/1999,568,"D. C. Jewitt, C. A. Trujil"
,1999 RK215,33.735,44.803,7.6,20160113,149.1,93.7,137.6,11.5,0.141,39.269,4,MPO 357106,9/7/1999,568,"D. C. Jewitt, J. X. Luu, C"
